trial,time_s,valid,left_points,right_points,corridor_width_m,safety_margin_m,confidence,row_yaw_rad,center_offset_m,left_slope,left_intercept_m,right_slope,right_intercept_m,line_lost_count,path_points,row_yaw_deg
trial_02,62.071173646000005,1.0,409.0,576.0,0.8890592455863953,0.23738989233970642,0.9384453892707825,0.00933166965842247,0.0021609216928482056,0.0,0.432951956987381,0.0,-0.42863011360168457,0.0,21.0,0.5346652872378941
trial_02,62.334703952000005,1.0,470.0,469.0,0.8879457116127014,0.2390671670436859,0.9312824010848999,0.005933056585490704,0.0025412440299987793,0.0,0.432600200176239,0.0,-0.42751771211624146,0.0,21.0,0.3399391019609164
trial_02,62.606193089,1.0,355.0,532.0,0.8874458074569702,0.252051442861557,0.9356616139411926,0.0038081970997154713,0.003876715898513794,0.0,0.4344770312309265,0.0,-0.4267235994338989,0.0,20.0,0.21819362136765721
trial_02,62.875131449,1.0,451.0,401.0,0.8850763440132141,0.25424739718437195,0.9181059002876282,0.002077782526612282,0.005281269550323486,0.0,0.43425577878952026,0.0,-0.4236932396888733,0.0,19.0,0.1190481695209124
trial_02,63.138707907000004,1.0,365.0,438.0,0.8708984851837158,0.25080880522727966,0.9374346137046814,0.0007791975513100624,0.006855905055999756,0.0,0.4340648055076599,0.0,-0.4203529953956604,0.0,21.0,0.04464473109699499
trial_02,63.408766355000004,1.0,469.0,358.0,0.8696520924568176,0.2496304214000702,0.9476340413093567,-0.00010482314974069595,0.008462667465209961,0.0,0.43352633714675903,0.0,-0.4166010022163391,0.0,20.0,-0.006005924075409728
trial_02,63.67557861900001,1.0,385.0,430.0,0.8651653528213501,0.18399953842163086,0.9298860430717468,-0.0006255442276597023,0.010805472731590271,0.0,0.43664631247520447,0.0,-0.4150353670120239,0.0,20.0,-0.035841044143671674
trial_02,63.94722067200001,1.0,484.0,353.0,0.866824746131897,0.24656245112419128,0.9436936974525452,-0.000856645405292511,0.012619361281394958,0.0,0.43843671679496765,0.0,-0.41319799423217773,0.0,21.0,-0.049082166262534754
trial_02,64.210173994,1.0,387.0,518.0,0.8654398322105408,0.18556377291679382,0.9186694025993347,-0.004869244061410427,0.010861307382583618,0.0,0.4375080466270447,0.0,-0.41578543186187744,0.0,20.0,-0.27898713413795734
trial_02,64.482512947,1.0,495.0,310.0,0.8700298070907593,0.21369102597236633,0.9399053454399109,-0.015441486611962318,0.01140660047531128,0.0,0.43620675802230835,0.0,-0.4133935570716858,0.0,21.0,-0.8847320122732055
trial_02,64.750315017,1.0,398.0,422.0,0.878125786781311,0.24907764792442322,0.9338578581809998,-0.012986612506210804,0.009780243039131165,0.0,0.4332142174243927,0.0,-0.41365373134613037,0.0,19.0,-0.7440780867776917
trial_02,65.010877898,1.0,499.0,338.0,0.8770809173583984,0.24813708662986755,0.9436686635017395,-0.011714030057191849,0.01088649034500122,0.0,0.4334951639175415,0.0,-0.41172218322753906,0.0,21.0,-0.6711644833664833
trial_02,65.272308882,1.0,401.0,423.0,0.8688583374023438,0.21576562523841858,0.9409781098365784,-0.011612020432949066,0.007723584771156311,0.0,0.43126964569091797,0.0,-0.41582247614860535,0.0,21.0,-0.6653197624276564
trial_02,65.549506155,1.0,513.0,337.0,0.8579418659210205,0.23688346147537231,0.9285072088241577,-0.017410140484571457,0.00662916898727417,0.0,0.4315493106842041,0.0,-0.41829097270965576,0.0,20.0,-0.9975275704957944
trial_02,65.83357932300001,1.0,414.0,412.0,0.8726171851158142,0.24529126286506653,0.9352787733078003,-0.017292359843850136,0.005508199334144592,0.0,0.43147334456443787,0.0,-0.4204569458961487,0.0,21.0,-0.9907792368741161
trial_02,66.086729631,1.0,485.0,366.0,0.879431962966919,0.2405267059803009,0.9232874512672424,-0.027684517204761505,0.004290133714675903,0.0,0.4325910806655884,0.0,-0.4240108132362366,0.0,21.0,-1.5862059936901494
trial_02,66.340817145,1.0,410.0,467.0,0.877336859703064,0.2445271909236908,0.9351686835289001,-0.025517210364341736,0.004725739359855652,0.0,0.4347548484802246,0.0,-0.4253033697605133,0.0,20.0,-1.4620284588242631
trial_02,66.61153856700001,1.0,508.0,366.0,0.8765273094177246,0.23388886451721191,0.9185996055603027,-0.023779205977916718,0.003277331590652466,0.0,0.43416351079940796,0.0,-0.427608847618103,0.0,20.0,-1.3624481427068853
trial_02,66.88556848600001,1.0,401.0,490.0,0.8836827278137207,0.23333635926246643,0.931668221950531,-0.02242577262222767,0.0028600692749023438,0.0,0.4344062805175781,0.0,-0.42868614196777344,0.0,20.0,-1.2849021235736746
trial_02,67.144578718,1.0,498.0,396.0,0.8834325075149536,0.2414996325969696,0.937238872051239,-0.0169842466711998,0.00033836066722869873,0.0,0.4318956434726715,0.0,-0.4312189221382141,0.0,21.0,-0.9731256524688661
trial_02,67.41385776700001,1.0,409.0,524.0,0.8761484026908875,0.20546859502792358,0.9339256286621094,-0.017944011837244034,-0.0012142956256866455,0.0,0.4297630786895752,0.0,-0.4321916699409485,0.0,21.0,-1.0281161458068735
trial_02,67.680070562,1.0,511.0,438.0,0.884158730506897,0.24453869462013245,0.9406471252441406,-0.013059966266155243,-0.0032542645931243896,0.0,0.42727118730545044,0.0,-0.4337797164916992,0.0,21.0,-0.7482809476339238
trial_02,67.952489443,1.0,400.0,534.0,0.8843437433242798,0.24434730410575867,0.9348985552787781,-0.015235228464007378,-0.004383087158203125,0.0,0.4265820384025574,0.0,-0.4353482127189636,0.0,21.0,-0.8729142909052026
trial_02,68.21072675,1.0,506.0,444.0,0.9014280438423157,0.24528935551643372,0.9275899529457092,-0.015444546937942505,-0.005944833159446716,0.0,0.4245716333389282,0.0,-0.43646129965782166,0.0,21.0,-0.8849073560358045
trial_02,68.484398852,1.0,445.0,494.0,0.8903647065162659,0.2399134337902069,0.9361578822135925,-0.02163616195321083,-0.0039717406034469604,0.0,0.4259319007396698,0.0,-0.4338753819465637,0.0,21.0,-1.2396607647805082
trial_02,68.748150773,1.0,544.0,376.0,0.8882586359977722,0.23923131823539734,0.9386473298072815,-0.008579210378229618,-0.004425659775733948,0.0,0.4249114990234375,0.0,-0.4337628185749054,0.0,20.0,-0.4915525462273918
trial_02,69.013409194,1.0,485.0,401.0,0.8690388798713684,0.16218087077140808,0.9349068403244019,-0.00616091163828969,-0.0029266178607940674,0.0,0.42599761486053467,0.0,-0.4318508505821228,0.0,20.0,-0.35299423482702885
trial_02,69.27017867,1.0,550.0,305.0,0.8766711354255676,0.2534865736961365,0.9398056864738464,-0.005331157706677914,-0.0024508386850357056,0.0,0.42555662989616394,0.0,-0.43045830726623535,0.0,20.0,-0.30545283651128735
trial_02,69.56640042400001,1.0,423.0,410.0,0.8736279010772705,0.2355310320854187,0.9278615117073059,-0.004560460336506367,-0.002660512924194336,0.0,0.4243495464324951,0.0,-0.4296705722808838,0.0,21.0,-0.261295129918626
trial_02,69.831912927,1.0,533.0,317.0,0.8783828020095825,0.2476671040058136,0.9221179485321045,-0.004742109216749668,-0.002689540386199951,0.0,0.422489732503891,0.0,-0.4278688132762909,0.0,21.0,-0.2717028441098445
trial_02,70.08455876000001,1.0,417.0,410.0,0.8797397613525391,0.24517223238945007,0.9271320104598999,-0.004902992397546768,-0.0027540773153305054,0.0,0.42204174399375916,0.0,-0.42754989862442017,0.0,20.0,-0.2809207713641585
trial_02,70.356433025,1.0,506.0,342.0,0.873776912689209,0.23545685410499573,0.927170991897583,-0.005111481063067913,-0.0031079351902008057,0.0,0.4212031364440918,0.0,-0.4274190068244934,0.0,20.0,-0.29286629197483477
trial_02,70.62498419,1.0,405.0,415.0,0.8751050233840942,0.24773260951042175,0.9406788349151611,-0.005442989058792591,-0.003892242908477783,0.0,0.41928917169570923,0.0,-0.4270736575126648,0.0,21.0,-0.3118603010046998
trial_02,70.87896370600001,1.0,489.0,343.0,0.8811449408531189,0.25342318415641785,0.9346786737442017,-0.005955398082733154,-0.005802512168884277,0.0,0.4192599654197693,0.0,-0.43086498975753784,0.0,20.0,-0.341219175460912
trial_02,71.14007186500001,1.0,406.0,431.0,0.8639127016067505,0.225723534822464,0.9339991211891174,-0.006194424815475941,-0.006048873066902161,0.0,0.4169164001941681,0.0,-0.4290141463279724,0.0,20.0,-0.35491439843787514
trial_02,71.406018018,1.0,502.0,321.0,0.8833925127983093,0.24558690190315247,0.9362378716468811,-0.005301469936966896,-0.005675137042999268,0.0,0.4156716465950012,0.0,-0.42702192068099976,0.0,19.0,-0.3037518526036897
trial_02,71.67460524900001,1.0,408.0,413.0,0.8744433522224426,0.20698687434196472,0.9354506134986877,-0.003553261049091816,-0.005306065082550049,0.0,0.41613540053367615,0.0,-0.42674753069877625,0.0,21.0,-0.20358686162118828
trial_02,71.952413155,1.0,479.0,348.0,0.872834324836731,0.2412073314189911,0.938056230545044,-0.004180467687547207,-0.004149883985519409,0.0,0.4175294041633606,0.0,-0.4258291721343994,0.0,21.0,-0.23952315488726988
trial_02,72.215473257,1.0,408.0,419.0,0.8514935374259949,0.17245206236839294,0.9315575361251831,-0.0045234039425849915,-0.004547178745269775,0.0,0.4169665575027466,0.0,-0.42606091499328613,0.0,21.0,-0.259171954942957
trial_02,72.500074904,1.0,494.0,338.0,0.8655263185501099,0.22956189513206482,0.9170958995819092,-0.004586007446050644,-0.004631176590919495,0.0,0.41876447200775146,0.0,-0.42802682518959045,0.0,19.0,-0.26275887147427146
trial_02,72.773255472,1.0,406.0,388.0,0.8735426068305969,0.24497851729393005,0.9213407635688782,-0.0018672812730073929,-0.004668116569519043,0.0,0.42149055004119873,0.0,-0.4308267831802368,0.0,21.0,-0.10698733610713926
trial_02,73.042256556,1.0,503.0,382.0,0.8881398439407349,0.2450837790966034,0.9278632402420044,-0.0027438001707196236,-0.0074251145124435425,0.0,0.4218110144138336,0.0,-0.4366612434387207,0.0,20.0,-0.15720816960950917
trial_02,73.300323609,1.0,405.0,410.0,0.8704802989959717,0.23969998955726624,0.9318885803222656,-0.0030764006078243256,-0.006675988435745239,0.0,0.42437008023262024,0.0,-0.4377220571041107,0.0,20.0,-0.176264770919815
trial_02,73.58258082,1.0,481.0,325.0,0.8878024220466614,0.24075260758399963,0.9232346415519714,0.0014362875372171402,-0.007185742259025574,0.0,0.4242495596408844,0.0,-0.43862104415893555,0.0,19.0,0.08229321404978128
trial_02,73.856463526,1.0,381.0,474.0,0.8846078515052795,0.23786917328834534,0.9249746203422546,0.0007275966927409172,-0.008240565657615662,0.0,0.4242933988571167,0.0,-0.440774530172348,0.0,21.0,0.041688219681731496
trial_02,74.11235557100001,1.0,488.0,386.0,0.8860877752304077,0.24250465631484985,0.927334725856781,0.001439482904970646,-0.009154260158538818,0.0,0.4241907000541687,0.0,-0.44249922037124634,0.0,19.0,0.08247629513604936
trial_02,74.377062744,1.0,366.0,482.0,0.8807717561721802,0.24422436952590942,0.9200013279914856,0.0005452362820506096,-0.010065674781799316,0.0,0.4233722686767578,0.0,-0.44350361824035645,0.0,20.0,0.03123973779890449
trial_02,74.644480848,1.0,491.0,409.0,0.8898455500602722,0.2449815571308136,0.9225675463676453,0.006710899993777275,-0.010839387774467468,0.0,0.42319175601005554,0.0,-0.4448705315589905,0.0,20.0,0.3845062463778083
trial_02,74.915268958,1.0,392.0,501.0,0.8866970539093018,0.2375068962574005,0.929672122001648,0.000754401320591569,-0.009559482336044312,0.0,0.42463624477386475,0.0,-0.44375520944595337,0.0,21.0,0.043224011728992665
trial_02,75.16967656300001,1.0,486.0,390.0,0.8884681463241577,0.23791751265525818,0.925160825252533,0.009213754907250404,-0.009912565350532532,0.0,0.42449432611465454,0.0,-0.4443194568157196,0.0,21.0,0.5279092696533995
trial_02,75.436698124,1.0,394.0,497.0,0.8909435272216797,0.24048671126365662,0.941280722618103,0.013606322929263115,-0.007261320948600769,0.0,0.42733344435691833,0.0,-0.4418560862541199,0.0,21.0,0.7795848785388558
trial_02,75.70679120700001,1.0,516.0,429.0,0.8728975653648376,0.19139733910560608,0.9317712187767029,0.015452909283339977,-0.006582304835319519,0.0,0.4269956350326538,0.0,-0.44016024470329285,0.0,20.0,0.8853864831339103
trial_02,75.99098768900001,1.0,428.0,540.0,0.8859814405441284,0.20980802178382874,0.9324653148651123,0.017461635172367096,-0.004583016037940979,0.0,0.4289150834083557,0.0,-0.43808111548423767,0.0,20.0,1.0004779987738284
trial_02,76.250211424,1.0,493.0,459.0,0.8854742646217346,0.1988091766834259,0.9297230839729309,0.019602295011281967,-0.003661230206489563,0.0,0.4287373423576355,0.0,-0.4360598027706146,0.0,20.0,1.1231287729168051
trial_02,76.532370625,1.0,359.0,580.0,0.8646718859672546,0.19939395785331726,0.9308851957321167,0.022125624120235443,-0.0024901926517486572,0.0,0.4288475513458252,0.0,-0.4338279366493225,0.0,21.0,1.267704881182346
trial_02,76.80348336200001,1.0,467.0,448.0,0.8797281980514526,0.250836044549942,0.932468056678772,0.023496653884649277,-0.002406775951385498,0.0,0.4280633330345154,0.0,-0.4328768849372864,0.0,21.0,1.3462591002700741
trial_02,77.06325209500001,1.0,374.0,491.0,0.8979501128196716,0.26057860255241394,0.9277390837669373,0.01897285506129265,-0.0010311305522918701,0.0,0.4292643368244171,0.0,-0.43132659792900085,0.0,21.0,1.0870645203254916
trial_02,77.31770239400001,1.0,439.0,385.0,0.882024884223938,0.20182442665100098,0.9186415076255798,0.02078833431005478,-0.00026419758796691895,0.0,0.4287460744380951,0.0,-0.42927446961402893,0.0,21.0,1.191083819073143
trial_02,77.60043740900001,1.0,359.0,419.0,0.8839909434318542,0.2536322772502899,0.9261935353279114,0.023072417825460434,0.0020657628774642944,0.0,0.43034180998802185,0.0,-0.42621028423309326,0.0,21.0,1.3219521645612913
trial_02,77.869694421,1.0,487.0,311.0,0.8880339860916138,0.2542601525783539,0.9246220588684082,0.0241299569606781,0.003937870264053345,0.0,0.4311920702457428,0.0,-0.4233163297176361,0.0,21.0,1.3825446936791785
trial_02,78.13987710800001,1.0,385.0,432.0,0.8701714873313904,0.1994430422782898,0.9311533570289612,0.02139742486178875,0.005331650376319885,0.0,0.43272823095321655,0.0,-0.4220649302005768,0.0,21.0,1.2259821370287942
trial_02,78.40241590000001,1.0,502.0,359.0,0.8739404082298279,0.2548980414867401,0.9419077634811401,0.013437366113066673,0.007380098104476929,0.0,0.4346771836280823,0.0,-0.4199169874191284,0.0,19.0,0.7699043660508321
trial_02,78.679627431,1.0,389.0,423.0,0.8659721612930298,0.2089519202709198,0.9281373023986816,0.009830104187130928,0.00858066976070404,0.0,0.4362575113773346,0.0,-0.4190961718559265,0.0,21.0,0.563223482096481
trial_02,78.938777032,1.0,501.0,333.0,0.879190981388092,0.25426986813545227,0.9397991895675659,0.010070906020700932,0.009113475680351257,0.0,0.4358658194541931,0.0,-0.4176388680934906,0.0,21.0,0.5770204108590539
trial_02,79.21108863,1.0,383.0,454.0,0.8846941590309143,0.2428199052810669,0.9277251958847046,0.00023074541240930557,0.00842200219631195,0.0,0.43339189887046814,0.0,-0.41654789447784424,0.0,20.0,0.013220738273058821
trial_02,79.48086440600001,1.0,475.0,308.0,0.8626276850700378,0.17531195282936096,0.9129562377929688,0.0009345784783363342,0.009413480758666992,0.0,0.4347214996814728,0.0,-0.4158945381641388,0.0,21.0,0.05354740243243059
trial_02,79.74959788700001,1.0,408.0,429.0,0.8815118670463562,0.2501504719257355,0.9394822716712952,0.0012553948909044266,0.009238854050636292,0.0,0.4340916574001312,0.0,-0.41561394929885864,0.0,21.0,0.07192882887111006
trial_02,80.0190822,1.0,500.0,345.0,0.88060462474823,0.25014907121658325,0.9419882893562317,-0.006748020648956299,0.010681211948394775,0.0,0.4354246258735657,0.0,-0.4140622019767761,0.0,21.0,-0.3866331032523268
trial_02,80.2845571,1.0,406.0,421.0,0.8672102093696594,0.22351357340812683,0.9352940917015076,-0.008624106645584106,0.00980299711227417,0.0,0.435217946767807,0.0,-0.41561195254325867,0.0,19.0,-0.49412491286269494
trial_02,80.563793335,1.0,509.0,328.0,0.8776399493217468,0.24849608540534973,0.9199963808059692,-0.008466186001896858,0.008762851357460022,0.0,0.4358534514904022,0.0,-0.4183277487754822,0.0,20.0,-0.48507672648142636
trial_02,80.84133667200001,1.0,426.0,412.0,0.8706276416778564,0.2454758584499359,0.9321245551109314,-0.003254433861002326,0.007279723882675171,0.0,0.4359138607978821,0.0,-0.42135441303253174,0.0,21.0,-0.18646532493989848
trial_02,81.14343642,1.0,489.0,325.0,0.8864123821258545,0.24808108806610107,0.9305265545845032,0.00036277214530855417,0.0052656084299087524,0.0,0.43572404980659485,0.0,-0.42519283294677734,0.0,21.0,0.02078531285108678
trial_02,81.418254759,1.0,415.0,459.0,0.8956506848335266,0.24615666270256042,0.9350277781486511,-0.006568373180925846,0.0054798424243927,0.0,0.43765777349472046,0.0,-0.42669808864593506,0.0,20.0,-0.3763400615339705
trial_02,81.683023903,1.0,511.0,367.0,0.8898459672927856,0.24584326148033142,0.9296847581863403,-0.0017661857418715954,0.0036663860082626343,0.0,0.437155544757843,0.0,-0.42982277274131775,0.0,21.0,-0.10119498884542466
trial_02,81.95278769000001,1.0,405.0,473.0,0.8847220540046692,0.2423224151134491,0.9413349628448486,-0.0030963721219450235,0.0031413882970809937,0.0,0.43669360876083374,0.0,-0.43041083216667175,0.0,20.0,-0.17740905438941693
